Activity_ActivityIdentifier,Site_Abb,Water_Year,Activity_StartDate,variable,method1_value,method2_value,difference_method1_minus_method2,exception_type
1316e4d9-957f-4296-9d0e-183ca6497ed8,"Truckee R, NV",2016,2016-02-22,Discharge_cfs,545.0,583.0,-38.0,values_differ
1316e4d9-957f-4296-9d0e-183ca6497ed8,"Truckee R, NV",2016,2016-02-22,Dissolved_Oxygen_mg_L,10.8,,,method2_missing_method1_has_value
1316e4d9-957f-4296-9d0e-183ca6497ed8,"Truckee R, NV",2016,2016-02-22,Specific_Conductance,252.0,,,method2_missing_method1_has_value
1316e4d9-957f-4296-9d0e-183ca6497ed8,"Truckee R, NV",2016,2016-02-22,Water_Temperature_C,7.5,,,method2_missing_method1_has_value
1316e4d9-957f-4296-9d0e-183ca6497ed8,"Truckee R, NV",2016,2016-02-22,pH,8.0,,,method2_missing_method1_has_value
e995eb85-9c11-4db1-90f4-bc3601ead666,"Truckee R, NV",2016,2016-03-08,Discharge_cfs,1040.0,1130.0,-90.0,values_differ
e995eb85-9c11-4db1-90f4-bc3601ead666,"Truckee R, NV",2016,2016-03-08,Dissolved_Oxygen_mg_L,10.8,,,method2_missing_method1_has_value
e995eb85-9c11-4db1-90f4-bc3601ead666,"Truckee R, NV",2016,2016-03-08,Specific_Conductance,172.0,,,method2_missing_method1_has_value
e995eb85-9c11-4db1-90f4-bc3601ead666,"Truckee R, NV",2016,2016-03-08,Water_Temperature_C,5.9,,,method2_missing_method1_has_value
a050c326-03d1-410a-916c-99d0cc221cc8,"Truckee R, NV",2016,2016-03-21,Dissolved_Oxygen_mg_L,9.7,,,method2_missing_method1_has_value
a050c326-03d1-410a-916c-99d0cc221cc8,"Truckee R, NV",2016,2016-03-21,Specific_Conductance,185.0,,,method2_missing_method1_has_value
a050c326-03d1-410a-916c-99d0cc221cc8,"Truckee R, NV",2016,2016-03-21,Water_Temperature_C,8.9,,,method2_missing_method1_has_value
a050c326-03d1-410a-916c-99d0cc221cc8,"Truckee R, NV",2016,2016-03-21,pH,8.0,,,method2_missing_method1_has_value
8ab3482c-95ff-400a-b8bb-45da346d9af0,"Truckee R, NV",2016,2016-04-05,Dissolved_Oxygen_mg_L,10.0,,,method2_missing_method1_has_value
8ab3482c-95ff-400a-b8bb-45da346d9af0,"Truckee R, NV",2016,2016-04-05,Specific_Conductance,166.0,,,method2_missing_method1_has_value
8ab3482c-95ff-400a-b8bb-45da346d9af0,"Truckee R, NV",2016,2016-04-05,pH,8.2,,,method2_missing_method1_has_value
9e3c6109-dd5b-4cc6-b57c-1a71446ae1b3,"Truckee R, NV",2016,2016-04-18,Dissolved_Oxygen_mg_L,9.5,,,method2_missing_method1_has_value
9e3c6109-dd5b-4cc6-b57c-1a71446ae1b3,"Truckee R, NV",2016,2016-04-18,Specific_Conductance,176.0,,,method2_missing_method1_has_value
9e3c6109-dd5b-4cc6-b57c-1a71446ae1b3,"Truckee R, NV",2016,2016-04-18,pH,8.2,,,method2_missing_method1_has_value
65a0c0bd-4edd-420a-ad5f-6a903d59cd42,"Truckee R, NV",2016,2016-05-17,Dissolved_Oxygen_mg_L,9.3,,,method2_missing_method1_has_value
65a0c0bd-4edd-420a-ad5f-6a903d59cd42,"Truckee R, NV",2016,2016-05-17,Specific_Conductance,169.0,,,method2_missing_method1_has_value
65a0c0bd-4edd-420a-ad5f-6a903d59cd42,"Truckee R, NV",2016,2016-05-17,pH,8.1,,,method2_missing_method1_has_value
633c572f-ed19-4001-b643-a6b490bc3da4,"Truckee R, NV",2016,2016-06-13,Dissolved_Oxygen_mg_L,8.6,,,method2_missing_method1_has_value
633c572f-ed19-4001-b643-a6b490bc3da4,"Truckee R, NV",2016,2016-06-13,Specific_Conductance,188.0,,,method2_missing_method1_has_value
633c572f-ed19-4001-b643-a6b490bc3da4,"Truckee R, NV",2016,2016-06-13,pH,8.7,,,method2_missing_method1_has_value
875820ce-584b-4f69-ae63-1cfff27506e7,"Truckee R, NV",2016,2016-07-12,Dissolved_Oxygen_mg_L,7.2,,,method2_missing_method1_has_value
875820ce-584b-4f69-ae63-1cfff27506e7,"Truckee R, NV",2016,2016-07-12,Specific_Conductance,258.0,,,method2_missing_method1_has_value
875820ce-584b-4f69-ae63-1cfff27506e7,"Truckee R, NV",2016,2016-07-12,pH,8.0,,,method2_missing_method1_has_value
4201995c-2953-439b-9dd8-5040489e8cf5,"Truckee R, NV",2016,2016-08-15,Discharge_cfs,265.0,268.0,-3.0,values_differ
4201995c-2953-439b-9dd8-5040489e8cf5,"Truckee R, NV",2016,2016-08-15,Dissolved_Oxygen_mg_L,7.6,,,method2_missing_method1_has_value
4201995c-2953-439b-9dd8-5040489e8cf5,"Truckee R, NV",2016,2016-08-15,Specific_Conductance,280.0,,,method2_missing_method1_has_value
4201995c-2953-439b-9dd8-5040489e8cf5,"Truckee R, NV",2016,2016-08-15,pH,8.0,,,method2_missing_method1_has_value
d4685b79-0435-47b7-b758-c388200502c0,"Truckee R, NV",2016,2016-09-12,Discharge_cfs,241.0,238.0,3.0,values_differ
d4685b79-0435-47b7-b758-c388200502c0,"Truckee R, NV",2016,2016-09-12,Specific_Conductance,333.0,,,method2_missing_method1_has_value
d4685b79-0435-47b7-b758-c388200502c0,"Truckee R, NV",2016,2016-09-12,Water_Temperature_C,18.3,,,method2_missing_method1_has_value
